citrus fruit,rolls/buns,canned fish
oil,misc. beverages
pot plants,frozen dessert
curd,butter
ready soups,pastry
root vegetables,sweet spreads
other vegetables,yogurt
whole milk,shopping bags
tropical fruit,root vegetables
margarine,long life bakery product
canned beer,cream cheese 
domestic eggs,domestic eggs
fruit/vegetable juice,canned vegetables
salty snack,condensed milk
yogurt,specialty cheese
sausage,napkins,curd
dessert,berries,mayonnaise
coffee,root vegetables,bottled beer
pip fruit,frozen vegetables,bottled water
bottled water,UHT-milk
sausage,frozen vegetables,onions,canned beer
frankfurter,female sanitary products
turkey,other vegetables
finished products,domestic eggs
root vegetables,flower (seeds)
hamburger meat,root vegetables
pip fruit,other vegetables
rolls/buns,other vegetables
sausage,whole milk,jam,yogurt
tropical fruit,sausage
canned fruit,detergent
sausage,napkins
other vegetables,whipped/sour cream
rolls/buns,dishes
sausage,coffee,pip fruit,tropical fruit
pork,long life bakery product
pip fruit,tidbits
soda,napkins
bottled beer,soda,newspapers
seasonal products,butter,ice cream
tropical fruit,oil
pip fruit,vinegar,misc. beverages
pastry,soda
red/blush wine,whipped/sour cream,specialty cheese,abrasive cleaner
newspapers,long life bakery product
rolls/buns,root vegetables
shopping bags,whole milk
frozen meals,whole milk
hamburger meat,rolls/buns
canned beer,bottled water
citrus fruit,baking powder
bottled water,baking powder,UHT-milk
butter,dish cleaner
frozen vegetables,rolls/buns,curd cheese
hamburger meat,butter milk
other vegetables,brown bread
turkey,yogurt
rolls/buns,shopping bags
domestic eggs,processed cheese,whole milk,bottled water
misc. beverages,other vegetables,rolls/buns,brown bread
tropical fruit,whole milk
beef,butter milk
rolls/buns,bottled beer
meat,butter milk,tropical fruit,specialty bar,newspapers,rolls/buns
misc. beverages,oil
citrus fruit,other vegetables
pork,canned beer
tropical fruit,other vegetables
bottled water,tropical fruit,shopping bags
onions,soda
packaged fruit/vegetables,house keeping products
pastry,margarine
chicken,grapes,pot plants,curd cheese,coffee,napkins
shopping bags,white wine,soda
chicken,whole milk,specialty bar
sausage,grapes,light bulbs
salty snack,pip fruit,photo/film,domestic eggs,rolls/buns
soda,grapes
chicken,brown bread
candy,rolls/buns,UHT-milk
curd,soda,sugar,specialty chocolate,artif. sweetener
salty snack,other vegetables,shopping bags
oil,bottled water,whipped/sour cream
soda,nut snack
frankfurter,hard cheese,bottled beer
frankfurter,beef,frozen fish,rice,napkins
butter,root vegetables
ice cream,soda
frankfurter,other vegetables
beef,whole milk
ham,tropical fruit,frozen meals,sparkling wine
soda,root vegetables
pork,root vegetables,shopping bags
chocolate,brown bread
other vegetables,root vegetables
frozen vegetables,pip fruit,root vegetables,cereals
hamburger meat,rolls/buns
root vegetables,soda,dessert
yogurt,yogurt
herbs,canned beer
pip fruit,hard cheese
semi-finished bread,brown bread,soda
misc. beverages,curd
citrus fruit,yogurt
newspapers,newspapers
butter milk,shopping bags
soda,frozen vegetables
meat,white bread
chicken,pickled vegetables
shopping bags,white wine
newspapers,newspapers
other vegetables,fruit/vegetable juice
margarine,rolls/buns
hamburger meat,bottled beer
beef,bottled water,bottled water
sausage,pork,butter,whole milk,fruit/vegetable juice
pip fruit,cake bar
frankfurter,hamburger meat
liver loaf,specialty chocolate
pork,waffles,tropical fruit,pork,canned beer,whipped/sour cream,newspapers,cream cheese 
fruit/vegetable juice,sausage,sausage,domestic eggs,seasonal products
rolls/buns,rolls/buns
citrus fruit,dog food,rolls/buns,soda,whole milk,fruit/vegetable juice,whipped/sour cream,yogurt
abrasive cleaner,yogurt,frozen meals
yogurt,yogurt
other vegetables,other vegetables,liquor (appetizer),specialty bar,candles,red/blush wine
cling film/bags,whipped/sour cream,coffee
soda,beef,soda,margarine
pork,yogurt
brown bread,salt
coffee,shopping bags,shopping bags
beef,curd,frozen meals
root vegetables,margarine
oil,whipped/sour cream
other vegetables,butter milk,long life bakery product
bottled beer,whole milk
mustard,shopping bags,shopping bags
fruit/vegetable juice,white wine
sausage,sliced cheese
margarine,margarine,white bread,fruit/vegetable juice
sausage,pip fruit
shopping bags,specialty chocolate
root vegetables,liquor
other vegetables,Instant food products,sugar
dessert,margarine
flour,chocolate marshmallow
brown bread,curd
canned beer,ice cream
seasonal products,white bread,specialty chocolate,soda
frankfurter,other vegetables
newspapers,shopping bags
whole milk,root vegetables
yogurt,citrus fruit
whole milk,citrus fruit
whole milk,pork
bottled beer,citrus fruit,shopping bags
pastry,brown bread
citrus fruit,herbs,pudding powder
rolls/buns,root vegetables
beef,cling film/bags,bottled water,butter,sweet spreads,candy
sausage,rolls/buns
beef,meat
dessert,cream cheese ,waffles
root vegetables,root vegetables,processed cheese,frozen fish
canned beer,frozen meals,pastry
citrus fruit,yogurt
frankfurter,cat food
citrus fruit,whole milk
bottled beer,dessert,cling film/bags
meat,citrus fruit,pip fruit,other vegetables
sausage,snack products,rolls/buns
cream cheese ,rolls/buns
coffee,oil
honey,yogurt,spices,chocolate
yogurt,coffee
dessert,pot plants
chicken,rolls/buns
chicken,whole milk
pastry,yogurt
mustard,curd cheese
newspapers,roll products 
whole milk,whipped/sour cream,frozen vegetables
whipped/sour cream,dish cleaner
fruit/vegetable juice,dessert
chicken,hygiene articles
citrus fruit,other vegetables
white bread,shopping bags
dessert,rice
citrus fruit,toilet cleaner
pork,pip fruit
bottled water,liquor (appetizer)
yogurt,butter
chicken,finished products,rolls/buns,butter,rolls/buns,herbs,white bread
beef,tropical fruit
citrus fruit,tropical fruit
tropical fruit,other vegetables,pastry,tropical fruit,long life bakery product,bottled water,UHT-milk,fruit/vegetable juice
tropical fruit,whole milk
pastry,whole milk,other vegetables,rolls/buns
bottled beer,yogurt
tropical fruit,whole milk
berries,other vegetables
citrus fruit,sausage,bottled beer,herbs
tropical fruit,onions,whipped/sour cream
bottled water,detergent,domestic eggs,yogurt
soda,soda,canned beer,frozen dessert,tropical fruit,whole milk,bottled water,specialty bar,domestic eggs
pip fruit,root vegetables
mayonnaise,pet care
root vegetables,frozen dessert,beverages
root vegetables,bottled water
pork,yogurt
bottled beer,whole milk,shopping bags
citrus fruit,whole milk
sausage,butter
domestic eggs,UHT-milk
seasonal products,oil,liquor (appetizer),cookware
citrus fruit,whole milk
root vegetables,whole milk,potato products
long life bakery product,whole milk
Instant food products,coffee
white bread,mayonnaise
frozen meals,canned beer
whole milk,fruit/vegetable juice
fruit/vegetable juice,chocolate
rolls/buns,root vegetables
pork,napkins
rolls/buns,instant coffee
citrus fruit,cream cheese 
curd,frozen fish
rolls/buns,hard cheese,rolls/buns,flour
shopping bags,whole milk
tropical fruit,sausage,tropical fruit,detergent,butter,newspapers
misc. beverages,rolls/buns,frozen vegetables,beverages,condensed milk
chicken,brown bread
butter,specialty chocolate,frozen meals
tropical fruit,napkins,long life bakery product
frankfurter,whipped/sour cream
pip fruit,zwieback
citrus fruit,whole milk
tropical fruit,specialty chocolate
bottled beer,frozen dessert
tropical fruit,whipped/sour cream
canned beer,detergent,root vegetables,root vegetables,butter milk
whole milk,UHT-milk,canned beer,whole milk,coffee,house keeping products,other vegetables,pip fruit
other vegetables,meat
sausage,pork,sugar
misc. beverages,bottled beer,other vegetables,cream cheese 
pork,UHT-milk,frozen fish
frozen fruits,citrus fruit
bottled water,soda
citrus fruit,ice cream,butter,shopping bags
soda,curd
fruit/vegetable juice,pip fruit
bottled beer,yogurt,butter milk
brown bread,frozen fish
berries,yogurt
beef,yogurt
shopping bags,rice
onions,whipped/sour cream
canned fish,root vegetables
pastry,whole milk
detergent,newspapers
cream cheese ,cream cheese 
yogurt,newspapers
whole milk,pip fruit,pasta,yogurt
soda,margarine
canned beer,canned beer
pork,cereals
whole milk,domestic eggs
brown bread,soda
root vegetables,margarine
dish cleaner,whole milk
whipped/sour cream,curd
beef,grapes
tropical fruit,yogurt
other vegetables,dish cleaner
UHT-milk,pastry,bottled water
whole milk,root vegetables,rolls/buns,yogurt,onions,coffee,napkins,UHT-milk
sausage,pork,pip fruit,other vegetables,hard cheese
canned beer,newspapers
ham,rolls/buns,tropical fruit,rolls/buns
specialty cheese,other vegetables
other vegetables,other vegetables,pip fruit,specialty bar
root vegetables,grapes,whole milk
sugar,brown bread
citrus fruit,salty snack
frankfurter,bottled water,pickled vegetables
dessert,yogurt
finished products,flower (seeds)
dishes,yogurt
citrus fruit,brown bread
beef,butter milk
tropical fruit,soda,margarine
finished products,bottled beer
photo/film,citrus fruit,chewing gum
whole milk,citrus fruit,long life bakery product,salty snack,chocolate
whole milk,sugar
whole milk,chocolate
yogurt,yogurt
yogurt,shopping bags
frozen meals,cream cheese 
shopping bags,hygiene articles
dessert,mustard,white bread
citrus fruit,newspapers,shopping bags
butter,pastry
whole milk,whole milk
soda,bottled beer
dessert,yogurt
female sanitary products,cleaner,coffee,sauces
butter,yogurt
coffee,misc. beverages
whole milk,bottled water
beverages,condensed milk
canned beer,yogurt
bottled beer,yogurt
citrus fruit,beef
pork,whole milk,whole milk
yogurt,margarine,yogurt,soft cheese
other vegetables,whole milk,yogurt,bottled water
tropical fruit,specialty cheese
photo/film,whole milk
citrus fruit,bottled beer,cat food
coffee,cat food
tropical fruit,soda,yogurt,root vegetables,yogurt,domestic eggs,white wine,photo/film
yogurt,hygiene articles
frankfurter,grapes,salt,napkins,soda
dessert,curd
other vegetables,sliced cheese
tropical fruit,rolls/buns,candy
frankfurter,soda,canned beer,white bread,brown bread
berries,other vegetables,butter,newspapers
frankfurter,white bread
sparkling wine,canned beer
soda,canned beer,white bread,berries
dessert,newspapers,bottled water
whipped/sour cream,canned beer,sliced cheese
other vegetables,curd
pip fruit,misc. beverages
soda,other vegetables,white bread
citrus fruit,other vegetables
sausage,sausage
citrus fruit,canned beer,hygiene articles,chicken,whole milk,napkins,white wine,UHT-milk,shopping bags
bottled water,root vegetables,rolls/buns,whole milk,coffee
citrus fruit,beef,tropical fruit,curd
grapes,rolls/buns,pot plants
canned beer,hygiene articles,pork,soft cheese,bottled beer,rolls/buns,chocolate marshmallow
butter,other vegetables,soda,yogurt,UHT-milk
sugar,whole milk,pastry,salty snack
tropical fruit,sugar
white wine,waffles
make up remover,shopping bags
root vegetables,salty snack
tropical fruit,whole milk
sausage,rolls/buns
long life bakery product,chocolate
curd,chicken
white bread,brown bread
pickled vegetables,canned beer
whole milk,coffee,bottled beer
pip fruit,soda
tropical fruit,pastry
seasonal products,pickled vegetables
sugar,canned vegetables
bottled water,shopping bags,brown bread
rolls/buns,cream cheese 
butter,margarine
sugar,kitchen towels
fruit/vegetable juice,other vegetables
beef,curd cheese
whole milk,coffee
dessert,coffee
domestic eggs,beef,coffee,bottled beer
rolls/buns,frozen meals
ham,yogurt
other vegetables,curd
other vegetables,whole milk
citrus fruit,female sanitary products
sugar,curd
root vegetables,pickled vegetables
canned beer,hamburger meat
hard cheese,margarine,rolls/buns
rolls/buns,cereals
yogurt,hamburger meat,other vegetables,mustard
dessert,pork
whole milk,rolls/buns,ice cream,brown bread
pastry,whipped/sour cream,domestic eggs
citrus fruit,other vegetables,yogurt
yogurt,pasta,butter,rolls/buns
meat,other vegetables
bottled beer,root vegetables,hygiene articles
dishes,bottled water,spread cheese,sugar
tropical fruit,bottled beer
pastry,chewing gum
yogurt,rolls/buns,rolls/buns
beef,pastry
other vegetables,prosecco,pot plants
chicken,whole milk,butter,soda
rolls/buns,rolls/buns
frankfurter,yogurt
tropical fruit,butter
packaged fruit/vegetables,pip fruit
sausage,canned beer
rum,coffee,sliced cheese
bottled water,rolls/buns
yogurt,frozen potato products
root vegetables,waffles,whipped/sour cream
dessert,newspapers
rolls/buns,margarine,whipped/sour cream
soda,fruit/vegetable juice
root vegetables,newspapers,dishes
meat,bottled water
rolls/buns,bottled water
other vegetables,frozen vegetables
sausage,whole milk
rolls/buns,cling film/bags
sausage,bottled beer
root vegetables,yogurt
berries,soap
pork,domestic eggs
pip fruit,rolls/buns,fruit/vegetable juice,pasta
hard cheese,domestic eggs
citrus fruit,rolls/buns
cake bar,whipped/sour cream
candy,rolls/buns,coffee,yogurt
shopping bags,root vegetables,curd
domestic eggs,canned beer,shopping bags
citrus fruit,whipped/sour cream
yogurt,white bread
pastry,pastry
pastry,pet care
citrus fruit,sliced cheese
frankfurter,pickled vegetables
processed cheese,rolls/buns,oil,flour
whole milk,butter milk
rolls/buns,cream cheese ,margarine
pastry,cat food
soda,candy
sausage,yogurt
long life bakery product,rolls/buns
citrus fruit,yogurt,rolls/buns
berries,rolls/buns
ham,canned beer,soups
citrus fruit,pot plants,newspapers
frankfurter,whole milk,whole milk,specialty bar
beef,mayonnaise
rolls/buns,fruit/vegetable juice
flour,pork,butter,shopping bags,hard cheese
coffee,packaged fruit/vegetables,pickled vegetables
cat food,male cosmetics
fruit/vegetable juice,rolls/buns
tropical fruit,white bread
beef,ice cream,dish cleaner
brown bread,coffee
berries,pastry
napkins,waffles
pork,white bread
tropical fruit,other vegetables,hygiene articles
hard cheese,yogurt
brown bread,butter milk
mayonnaise,hard cheese,brown bread
canned beer,fruit/vegetable juice
rolls/buns,chewing gum
whole milk,candy
seasonal products,rolls/buns
other vegetables,sliced cheese
photo/film,other vegetables
ice cream,whole milk
specialty cheese,napkins
pork,ice cream,yogurt
whole milk,soda
citrus fruit,whole milk
tropical fruit,other vegetables
herbs,sausage,candy,whole milk
citrus fruit,beef
meat,pastry
sausage,chocolate,semi-finished bread,whole milk,rum,bottled beer
onions,dish cleaner
frankfurter,other vegetables
tropical fruit,bottled beer,other vegetables,meat,roll products 
chicken,tropical fruit,citrus fruit,yogurt
long life bakery product,whole milk,pip fruit,pork,frozen dessert
canned beer,pork,processed cheese,root vegetables,snack products,sugar
sausage,ice cream
frozen potato products,domestic eggs,curd cheese
other vegetables,bottled beer
hygiene articles,margarine
meat,frozen vegetables,other vegetables
ham,curd cheese
white bread,flour
yogurt,chewing gum,shopping bags
margarine,rolls/buns,seasonal products
hard cheese,waffles
sugar,spread cheese
other vegetables,photo/film
rolls/buns,shopping bags
sausage,margarine
soda,pastry
